,s2token_15,x,y,z,day,month,hour_y,street_y,road_type,jam_level,speed_decrease_%,Freq
223,2e698cfc4,0.989959940931853,0.13743092720808062,0.03304626449281801,24,11,15,KH Noer Ali,7.0,2.0,31.89041095890411,52.0
224,2e68e667c,0.5800434734073312,0.5763773443581084,-0.5756202966090175,23,11,1,,,,,
225,2e69e944c,0.9936274996700089,-0.009525439639152741,-0.11231054224429422,27,11,18,Sawangan Raya,1.0,3.0,15.34883720930233,108.0
226,2e698f11c,0.9664391113729837,0.2529939840243711,0.04460367760705432,28,11,14,,,,,
227,2e698bc64,0.9800316712422777,0.17162525339577012,0.10041262748731315,28,11,12,,,,,
228,2e698ef7c,0.9739126348012633,0.22444856204440208,0.0334218905907692,27,11,18,,,,,
229,2e68e62b4,0.5550974295214299,0.5783406998197927,-0.5978201056092489,27,11,18,,,,,
230,2e69c5944,0.9461949043570063,-0.02302915565843868,-0.3227767974289588,29,11,14,Kapten Yusuf,2.0,3.0,18.29710144927536,93.0
231,2e698d654,0.991291158555868,0.13165618962762743,-0.002913194414899794,28,11,9,Jati Mekar,2.0,4.0,29.821428571428566,6.0
232,2e698d544,0.9947083497883976,0.10234370495933742,-0.00900360574651543,29,11,18,,,,,
233,2e698e6ec,0.9781321877151918,0.2072451551198279,0.017517677781356097,26,11,16,,,,,
234,2e68e870c,0.5424857756393582,0.5822054915543421,-0.6055955323753065,27,11,12,,,,,
235,2e698c31c,0.9833020501316315,0.17818772565450355,0.03696231368577878,25,11,13,N1 Jenderal Ahmad Yani,2.0,4.0,58.90856523310446,204.0
236,2e69eb4b4,0.9891494797371607,0.09587542591530221,-0.11131580948483363,25,11,23,,,,,
237,2e69ebb2c,0.9899855601229202,0.037253663879874006,-0.1361644420384167,29,11,10,,,,,
238,2e68e86ac,0.5321274174077114,0.5813533426280668,-0.6155231130170278,29,11,17,N11 Soekarno-Hatta,7.0,3.0,53.153910849453325,102.0
239,2e68e8144,0.5298312906715033,0.5857693247095196,-0.6133132165987639,28,11,15,N11 Soekarno-Hatta,6.0,3.0,9.167842031029611,33.0
240,2e698e584,0.9739926133789354,0.2244669939613024,0.030870013042571937,27,11,17,,,,,
241,2e698d4cc,0.9950457452280598,0.09941178310619345,0.0011235137660342057,25,11,17,,,,,
242,2e698e334,0.9717207536417223,0.23606341993020905,0.005730507204172602,26,11,20,,,,,
243,2e68e6484,0.5675091742009022,0.5808606330576709,-0.5835531356797354,27,11,22,,,,,
244,2e698c15c,0.9836737058480345,0.1722630543265266,0.05207187856502675,27,11,20,N1 Jenderal Sudirman,6.0,3.0,28.075855689176688,69.0
245,2e68e434c,0.6071011589859044,0.5552323539814582,-0.5684586316084752,27,11,8,N11 Jenderal Haji Amir Machmud,2.0,4.0,66.72719019518838,39.0
246,2e698e704,0.9792956844732933,0.20145703667549889,0.01987522945554414,25,11,16,,,,,
247,2e699221c,0.9818625675593905,0.18692280331269026,-0.03171378292488534,26,11,17,,,,,
248,2e698df44,0.9849882377004505,0.1724932579708453,-0.006651882918707901,25,11,5,,,,,
249,2e69eb15c,0.9901601620904622,0.07242873568211372,-0.11973692687087058,28,11,16,,,,,
250,2e68e8f24,0.5480064835590579,0.5608991139359742,-0.6205490133446954,29,11,1,Mohammad Toha,7.0,3.0,32.302405498281786,66.0
251,2e69eee3c,0.996608132095555,-0.03896787346434985,-0.07248265915841753,25,11,5,,,,,
252,2e699a664,0.9519860843389619,0.3010060517992461,-0.0558377292267543,24,11,17,Cibarusah Raya,7.0,4.0,78.8722589627567,216.0
253,2e699bafc,0.9397959003626395,0.337355929756914,-0.05454028162215344,28,11,6,,,,,
254,2e6992074,0.982840990495475,0.18410409924437204,-0.011369610516275504,26,11,17,,,,,
255,2e698cf9c,0.9893662708930642,0.14032618483637865,0.038248449228935624,28,11,15,,,,,
256,2e698e354,0.971679631079963,0.23605342988674358,0.010838486195550945,29,11,19,,,,,
257,2e69e8dfc,0.9919407427655298,-0.04464660864255928,-0.11857589627950103,28,11,17,Muhtar Raya,1.0,2.0,9.929078014184384,36.0
258,2e68e8c14,0.5575795437511779,0.550785887893428,-0.6210796712883755,28,11,10,Cibaduyut Raya,2.0,4.0,53.84615384615385,68.0
259,2e698e35c,0.9723734391529388,0.23318349906481078,0.010740139374207047,25,11,15,Lambang Jaya,2.0,4.0,55.989583333333336,31.0
260,2e698df3c,0.9850017652328014,0.1724956269413956,-0.004096483169753302,23,11,15,Narogong Raya,7.0,3.0,65.22377109317682,86.0
261,2e699237c,0.984623430151059,0.16943520057413503,-0.04252544654633482,28,11,11,Narogong Raya,7.0,3.0,37.83783783783783,80.0
262,2e698eafc,0.9775287806831208,0.20109355585218625,0.0632365774761318,27,11,16,,,,,
263,2e698e7c4,0.979710821877533,0.19852941854948056,0.027436753934347153,27,11,14,Sersan Aswan,1.0,4.0,68.51691240242845,74.0
264,2e69ebe84,0.993045670900134,0.01684564604697349,-0.11651832351936292,26,11,18,,,,,
265,2e69ec3c4,0.9971282780950164,0.019857428065075903,-0.07308132164861492,29,11,14,,,,,
266,2e69ec7dc,0.9947294603183053,0.04919365886112671,-0.08996268505724098,27,11,15,Jalan Raya Bogor,6.0,3.0,71.45343777197563,80.0
267,2e69c8af4,0.9391158273420666,0.013159782896695596,-0.3433486317866108,29,11,19,N9 Jalan Raya Tajur,6.0,3.0,34.65058236272878,35.0
268,2e698c324,0.9833917186607403,0.17820397481340905,0.034410333188988236,28,11,16,Mayor Madmuin Hasibuan,6.0,4.0,85.9402460456942,35.0
269,2e69c4164,0.9604285025683118,-0.012040414435849797,-0.27826627512978125,27,11,9,,,,,
270,2e698b914,0.9834241834579478,0.16027547838933842,0.08478588571889333,25,11,11,,,,,
271,2e68e67b4,0.5877019153666773,0.5703226410220569,-0.5738802521536746,26,11,20,Dr Djundjunan,6.0,4.0,86.27858627858627,24.0
272,2e68e8984,0.5611287783436625,0.5608919623119794,-0.6087156156435993,24,11,3,Peta,7.0,3.0,64.94796594134343,36.0
273,2e6984bcc,0.9328753326240118,0.3599778698141966,0.01263119256731561,29,11,18,,,,,
274,2e698c03c,0.980260150959587,0.18661774208232418,0.06529819890918095,28,11,15,KH Muchtar Tabrani,2.0,4.0,64.20118343195267,32.0
275,2e69ea654,0.9852354679514808,0.0399860680991584,-0.16646977818329714,28,11,21,N8 Jalan Raya Bogor,6.0,4.0,52.65459088069957,124.0
276,2e698d26c,0.9931703812592397,0.11404854504672947,0.024607380236433034,23,11,19,,,,,
277,2e699bd2c,0.9412926763403591,0.3285060572957292,-0.07779375160010689,29,11,8,,,,,
278,2e68e67c4,0.5904019409024105,0.5695603185634812,-0.571862388775947,23,11,16,Prof Dr Surya Sumantri,4.0,4.0,64.46629213483146,100.0
279,2e68ef524,0.5769790206051069,0.5435752088915305,-0.6096074163427644,25,11,11,Holis,1.0,2.0,28.419936373276773,32.0
280,2e69eeeac,0.9968028122230288,-0.021319322643476052,-0.0770041559026818,24,11,8,Krukut Raya,2.0,3.0,20.050761421319798,38.0
281,2e699af1c,0.9491746875752289,0.31249943410504,-0.037570149726824625,27,11,9,Cibarusah Raya,7.0,3.0,49.291975724882,44.0
282,2e68e869c,0.5354647239697337,0.5780913140977337,-0.6157011953446025,24,11,7,N11 Soekarno-Hatta,6.0,3.0,18.63354037267082,129.0
283,2e698d73c,0.9904887981393009,0.1375043456701568,0.004949311304123497,29,11,8,Ratna,2.0,3.0,15.618661257606483,38.0
284,2e69ec674,0.996056198433008,0.04336909917313178,-0.07740265370189564,29,11,8,,,,,
285,2e69ee5ac,0.9983329674001785,-0.030191491036043787,-0.04919105681904709,25,11,18,Cinere Raya,1.0,3.0,15.256916996047428,24.0
286,2e69eb78c,0.993358332038554,0.052064277424177755,-0.1026086506386296,25,11,20,N8 Jalan Raya Bogor,6.0,3.0,45.231455660903514,68.0
287,2e698e724,0.9793823520161078,0.20147486559747635,0.014767772068783477,29,11,23,Jatimulya - Pengasinan,2.0,4.0,76.97368421052632,140.0
288,2e699a68c,0.9518468902228456,0.30096204036671037,-0.058389620921912494,27,11,18,,,,,
289,2e699a114,0.9517578330972167,0.29784459017160275,-0.07379449331488326,24,11,18,Cibarusah Raya,7.0,3.0,39.944134078212294,32.0
290,2e6984b8c,0.9360590328646489,0.3517069965310445,0.009781389656382878,28,11,11,Jalan Raya Lemah Abang,7.0,4.0,84.0645343900368,70.0
291,2e68e67b4,0.5877019153666773,0.5703226410220569,-0.5738802521536746,26,11,6,Dr Djundjunan,6.0,4.0,86.27858627858627,24.0
292,2e6984f9c,0.9407072018056483,0.3376830571102855,0.03225078931807822,25,11,16,,,,,
293,2e698c054,0.9815175827059859,0.18085862976576628,0.0625571009418397,27,11,14,,,,,
294,2e698d44c,0.9934707689304181,0.11408303940690603,-0.0009441400776016936,27,11,11,,,,,
295,2e698b934,0.9824446325707996,0.1660757958066392,0.0849786677938523,23,11,8,Pejuang,2.0,3.0,62.571756601607355,58.0
296,2e68e67fc,0.5947333360282796,0.5669822526642544,-0.5699327891781987,23,11,17,,,,,
297,2e698e724,0.9793823520161078,0.20147486559747635,0.014767772068783477,25,11,10,Jatimulya - Pengasinan,2.0,4.0,76.97368421052632,140.0
298,2e69c8bfc,0.9345490717191705,0.024128025115594483,-0.35501531087103533,29,11,20,N9 Jalan Raya Tajur,6.0,3.0,30.214917825537302,68.0
299,2e69eeacc,0.9952943443405682,-0.0036695679228086887,-0.09682821073911532,28,11,8,,,,,
300,2e6984d24,0.9411964013162124,0.33785866370280127,-0.0009260185575040464,25,11,9,,,,,
301,2e68e863c,0.5442554422708696,0.5738046836373351,-0.6119919922632957,28,11,9,Buah Batu,7.0,4.0,77.54010695187166,114.0
302,2e698ec74,0.9747284923992879,0.21556237500240313,0.0586278823456429,28,11,14,Karangsatria Raya,2.0,4.0,77.17872968980798,132.0
303,2e68e8f54,0.5442552016581073,0.5670444816847425,-0.6182611351677983,29,11,17,,,,,
304,2e6994074,0.9786384225565921,0.18331688138066524,-0.09306857093999173,26,11,8,,,,,
305,2e68e7c04,0.5477743244716322,0.5984477103036032,-0.5846397416204459,23,11,0,,,,,
306,2e698c3dc,0.9832838246496157,0.17518800621852162,0.04961937786392531,25,11,4,N1 Jenderal Sudirman,6.0,2.0,40.13367281985997,66.0
307,2e698d1a4,0.991481547219924,0.1287047178532327,0.019985923163696993,29,11,20,,,,,
308,2e69ebd84,0.9918787513556256,0.005120512901777559,-0.12708392092167942,29,11,1,,,,,
309,2e6991064,0.972404591127625,0.22712676666394765,-0.05331738008095667,29,11,12,WR Supratman,2.0,4.0,73.00411522633745,74.0
310,2e68e618c,0.5693420620393196,0.5657435706015562,-0.5964761761510828,25,11,12,,,,,
311,2e6984df4,0.9440910755611409,0.3294826835012284,0.01154133088674823,24,11,17,,,,,
312,2e698ffcc,0.9619555480648018,0.2731872236348789,-0.0032038086730600333,24,11,19,,,,,
313,2e6985424,0.9542791960718415,0.29863362945842126,0.013006586830145944,24,11,18,N1 Fatahillah,6.0,3.0,63.55140186915889,300.0
314,2e6999e34,0.9530520797494272,0.2859324612922123,-0.09967126398651291,28,11,15,Cibarusah Raya,7.0,3.0,58.71604938271605,33.0
315,2e68e60fc,0.5780040090992653,0.5609115171679447,-0.5926969169596977,23,11,16,Jenderal Sudirman,7.0,3.0,49.50634696755994,74.0
316,2e6992b9c,0.9933809545247062,0.11110338462428522,-0.029160197403510578,23,11,8,,,,,
317,2e698ec64,0.9739327914596646,0.2184046148339353,0.0612726850956111,23,11,21,,,,,
318,2e69c5eec,0.9457000761731367,-0.011855771479802994,-0.3248242703505115,28,11,14,Pahlawan,2.0,4.0,54.22222222222223,74.0
319,2e698d1cc,0.9909807697416917,0.13161496600909234,0.02519156058266083,25,11,20,Gerbang Tol Cikunir,4.0,3.0,59.425911559348336,46.0
320,2e699a1c4,0.9509877314466259,0.2976035933523128,-0.08399068913749418,28,11,14,,,,,
321,2e698fc4c,0.9673950421044102,0.2532442271295486,0.0037674842221268007,27,11,12,,,,,
322,2e698f06c,0.9689556669561211,0.2445016468568783,0.03665869825693159,28,11,12,Sumberjaya Raya,2.0,3.0,43.26347305389221,134.0
323,2e698fb1c,0.9693864515086036,0.24461034897413134,0.02134677507989051,28,11,9,N1 Sultan Hasanudin,6.0,3.0,20.294599018003275,41.0
324,2e68e6004,0.5783647324652351,0.5513774308745072,-0.6012297106453114,27,11,15,N11 Soekarno-Hatta,6.0,3.0,40.50251256281407,70.0
325,2e68e8ea4,0.5544091458978757,0.5541751657868433,-0.6209028785324745,28,11,20,,,,,
326,2e68e686c,0.5935617067722807,0.5726085423763612,-0.5655121196324584,28,11,14,Prof Dr Surya Sumantri,2.0,4.0,23.7454100367197,30.0
327,2e68e8944,0.5561823274458715,0.5592476878783386,-0.6147383526669096,27,11,17,,,,,
328,2e699a1d4,0.9516459954552692,0.29472640581737963,-0.08663858867686622,27,11,19,Cibarusah Raya,7.0,4.0,64.40809968847351,60.0
329,2e698c6cc,0.9844095401831331,0.16640795049972446,0.05697588267779411,25,11,14,N1 Jenderal Sudirman,6.0,3.0,62.58250825082507,108.0
330,2e68e8f2c,0.5491216262367563,0.562040491928021,-0.6185272225475678,29,11,12,,,,,
331,2e68e81c4,0.5223727110649873,0.594990093053529,-0.6108302054603784,23,11,18,N11 Soekarno-Hatta,6.0,2.0,31.18811881188119,4.0
332,2e69930d4,0.9883450354841087,0.13423461269887457,-0.07179944002218314,29,11,14,,,,,
333,2e68e7c44,0.5491648992698825,0.5928821154112486,-0.5889895675098011,25,11,7,Jenderal Ahmad Yani,1.0,4.0,50.047483380816715,120.0
334,2e698e7ac,0.9792427715064802,0.20144615161834517,0.022428607858405687,26,11,23,Chairil Anwar,2.0,4.0,60.92761770906536,237.0
335,2e698d544,0.9947083497883976,0.10234370495933742,-0.00900360574651543,28,11,16,,,,,
336,2e68e64dc,0.5672638374291706,0.5875262546842042,-0.5770828699605309,29,11,18,,,,,
337,2e68ef334,0.5673473650245008,0.5376787073433429,-0.623713536063911,25,11,17,,,,,
338,2e68ef48c,0.5766191545644006,0.5368310128748909,-0.6158918851593636,25,11,14,Cigondewah Rahayu,2.0,4.0,66.31871955462769,64.0
339,2e698cfcc,0.9903644411072781,0.13450888344641293,0.03294896150515318,27,11,8,Exit 10: Jakasampurna/Jatibening/Kranji,7.0,3.0,65.63179136914002,104.0
340,2e699bea4,0.9338503802658008,0.35087713586558616,-0.06934481093912039,28,11,3,,,,,
341,2e68e899c,0.5595148459954828,0.562598573373461,-0.60862630763778,26,11,14,,,,,
342,2e68e8cec,0.5627039226684329,0.5428400607255602,-0.6234492472407264,23,11,15,Kopo,7.0,4.0,59.14221218961625,132.0
343,2e69c4854,0.9615382454766926,-0.05180609526492019,-0.26974122966095804,28,11,11,,,,,
344,2e69eb604,0.9926493976521975,0.07261081954233568,-0.09682376891094419,25,11,18,,,,,
345,2e698bec4,0.9814308035614987,0.17187027245573186,0.08517151675662209,25,11,22,,,,,
346,2e68e61ec,0.5698713888710331,0.5629279668202136,-0.5986306910924801,26,11,14,,,,,
347,2e698e874,0.979560711273033,0.19849900001131193,0.03254166444389072,28,11,17,N1 Cut Mutia,6.0,4.0,28.060046189376443,72.0
348,2e68e6b74,0.5980631321269467,0.590776216481613,-0.5415754352167172,28,11,17,Sersan Bajuri,2.0,4.0,70.49278846153845,108.0
349,2e69f2cb4,0.9952724290344339,0.09646890585312703,0.011249098070434472,25,11,16,Jatiwaringin Raya,7.0,3.0,31.2,76.0
350,2e69ef47c,0.9937108547948166,-0.06824679582721017,-0.08877562684810698,27,11,9,N6 Cinangka Raya,6.0,3.0,10.69518716577541,34.0
351,2e68e8f24,0.5480064835590579,0.5608991139359742,-0.6205490133446954,27,11,11,Mohammad Toha,7.0,3.0,32.302405498281786,66.0
352,2e69eac3c,0.9856081905864746,0.07794603087605823,-0.15000303636768175,24,11,16,,,,,
353,2e69c4894,0.9604850491721335,-0.046069540219259346,-0.2744923820086638,25,11,15,N9 Raden KH Abdullah bin Nuh,6.0,4.0,45.79055441478439,140.0
354,2e69eeec4,0.9971097314683232,-0.02426835645466978,-0.07199465456655521,27,11,15,,,,,
355,2e69852ec,0.9470363544789899,0.3211247074775059,0.0010322512442244693,27,11,9,,,,,
356,2e68e6024,0.5751887494413706,0.5548841639396105,-0.6010503033233672,27,11,18,Terusan Pasir Koja,7.0,3.0,55.178997613365155,46.0
357,2e69910f4,0.9729295444305929,0.2242219983751652,-0.055969607991540125,28,11,16,,,,,
358,2e69965dc,0.9671013044031335,0.213875613230421,-0.13773993279753308,28,11,17,,,,,
359,2e68e7c94,0.5553095179433016,0.5889399503269906,-0.5871806146241714,28,11,17,,,,,
360,2e698e84c,0.9792876720598361,0.19844367111728858,0.040196576286048856,26,11,16,,,,,
361,2e68e62bc,0.5567598254863354,0.5766470440087965,-0.5979102636352234,26,11,13,,,,,
362,2e698b934,0.9824446325707996,0.1660757958066392,0.0849786677938523,25,11,18,Pejuang,2.0,3.0,62.571756601607355,58.0
363,2e69eba94,0.9903400970429387,0.04604798001954674,-0.13079019735860306,29,11,21,N8 Jalan Raya Bogor,6.0,4.0,72.25663716814161,8.0
364,2e698becc,0.9819420007346465,0.16897377693024962,0.08507508391512533,25,11,14,Pejuang,2.0,4.0,86.18387262455059,50.0
365,2e698cfec,0.9895468041671248,0.1403517906674346,0.03314358488568355,26,11,19,KH Noer Ali,7.0,2.0,18.89570552147239,34.0
366,2e68e6324,0.559950534193951,0.5799517234420377,-0.5917021190873994,28,11,13,,,,,
367,2e69e8fbc,0.9896953288957834,-0.05039645990008564,-0.13402743298073833,26,11,20,,,,,
368,2e68e622c,0.5687968643239988,0.568556812090997,-0.5943174896973076,25,11,14,Jenderal Sudirman,2.0,3.0,14.798206278026907,27.0
369,2e6984b8c,0.9360590328646489,0.3517069965310445,0.009781389656382878,28,11,16,Jalan Raya Lemah Abang,7.0,4.0,84.0645343900368,70.0
370,2e68e8f2c,0.5491216262367563,0.562040491928021,-0.6185272225475678,25,11,16,,,,,
371,2e698fabc,0.9699201718619852,0.2417008562152472,0.028905991075095852,29,11,6,,,,,
372,2e698e374,0.9737586133716809,0.2274430287395173,0.007989465705303627,27,11,19,,,,,
373,2e698d73c,0.9904887981393009,0.1375043456701568,0.004949311304123497,28,11,5,Ratna,2.0,3.0,15.618661257606483,38.0
374,2e699a1bc,0.9511895997082083,0.2976667663229455,-0.08144225950806863,25,11,17,Cibarusah Raya,7.0,3.0,25.160829163688348,72.0
375,2e698e50c,0.973463947840693,0.22737420303680952,0.025863372707138416,28,11,4,N1 Pangeran Diponegoro,6.0,4.0,80.76437144662034,122.0
376,2e698d844,0.9883524990783416,0.1521067339992501,-0.004783203704457416,28,11,15,Jalan Jatiasih,2.0,3.0,17.935349322210634,66.0
377,2e698c034,0.9804206771288372,0.1866483023690208,0.06275115202922635,27,11,9,KH Muchtar Tabrani,2.0,4.0,82.63473053892216,78.0
378,2e68e8ca4,0.5665682014254594,0.5433404849079183,-0.6195010819954619,29,11,18,Cibolerang,2.0,3.0,62.65397536394177,138.0
379,2e698a4dc,0.9808804353225594,0.15689004401795245,0.1151481032821271,25,11,17,,,,,
380,2e698f05c,0.9681319003249041,0.24733690742906525,0.03930747761833583,28,11,10,,,,,
381,2e69ee5a4,0.9982038366241881,-0.030187585875347808,-0.05174756233649855,26,11,10,Cinere Raya,2.0,3.0,45.72425828970332,66.0
382,2e69c5a5c,0.9497998334045766,-0.034332471257089346,-0.31096874100465444,24,11,5,RE Abdullah,2.0,4.0,56.69383003492432,35.0
383,2e69e8d1c,0.992911399035828,-0.05349642905007272,-0.10613710823084074,28,11,22,,,,,
384,2e68e651c,0.5699879444977851,0.586862085790404,-0.5750709829133498,29,11,5,Ir Haji Juanda,7.0,3.0,11.625514403292188,47.0
385,2e699a1cc,0.9518545301461816,0.2947909893707539,-0.08409058226700517,24,11,19,Cibarusah Raya,7.0,3.0,32.158054711246194,52.0
386,2e68e6444,0.5729500409696356,0.579527723865522,-0.579547985782144,27,11,13,,,,,
387,2e699ae0c,0.9457403133496937,0.3238032041718517,-0.026958202337423433,27,11,20,,,,,
388,2e698e884,0.9783653141836428,0.2042782198715071,0.0327371484474466,26,11,7,,,,,
389,2e699291c,0.9909623838422589,0.13161252412565447,-0.025917123739751153,25,11,18,,,,,
390,2e698494c,0.9359167701124165,0.35165354391368897,0.019989609182909426,28,11,16,N1 Gatot Subroto,6.0,3.0,72.07792207792208,16.0
391,2e69ee5bc,0.9982935715614617,-0.027243516834587634,-0.05165012845622278,25,11,10,Bukit Cinere,2.0,4.0,75.5607476635514,68.0
392,2e699400c,0.9781020832480954,0.1862068983658015,-0.09296938069452677,23,11,3,,,,,
393,2e68e6d04,0.5877325403045409,0.6015597825543416,-0.541014130203957,28,11,21,Pagermaneuh,2.0,2.0,39.95956873315364,129.0
394,2e698d00c,0.9893480819860476,0.14330375595998923,0.025581364277314538,28,11,8,Arah Tol Jagorawi/Tol Serpong,4.0,2.0,44.95454545454546,63.0
395,2e68e62dc,0.5588907095787513,0.5788540423530891,-0.5937753551622431,28,11,3,,,,,
396,2e6992a7c,0.9937086220688296,0.11114003216923544,-0.013822723157512831,28,11,18,,,,,
397,2e68e8474,0.5289008761580608,0.577828321215433,-0.6215933513162685,28,11,18,Margacinta,2.0,4.0,16.129032258064516,40.0
398,2e68e6e1c,0.5766467232351902,0.6007923145170235,-0.5536489423808159,29,11,13,Ir Haji Juanda,1.0,3.0,10.061242344706915,279.0
399,2e69eea64,0.996249090156202,-0.0007344098865831837,-0.08652867157802709,26,11,8,,,,,
400,2e6992d04,0.9931383444146864,0.10810963125885317,-0.04459300934373914,26,11,21,,,,,
401,2e699217c,0.983547517959752,0.17823220776862944,-0.02945437198670697,27,11,18,,,,,
402,2e698f05c,0.9681319003249041,0.24733690742906525,0.03930747761833583,29,11,11,,,,,
403,2e69ee5ac,0.9983329674001785,-0.030191491036043787,-0.04919105681904709,26,11,10,Cinere Raya,1.0,3.0,15.256916996047428,24.0
404,2e69910e4,0.9734389361346025,0.22131458241322047,-0.058621610591956336,29,11,17,,,,,
405,2e699291c,0.9909623838422589,0.13161252412565447,-0.025917123739751153,28,11,20,,,,,
406,2e698ef7c,0.9739126348012633,0.22444856204440208,0.0334218905907692,24,11,19,,,,,
407,2e69eac14,0.9852217242083805,0.07791546749344108,-0.15253633689434273,24,11,16,,,,,
408,2e6992bac,0.9935161689875796,0.11111850750781439,-0.024047853323720437,24,11,16,,,,,
409,2e69c4ebc,0.956691259212974,-0.060037598764379536,-0.2848461361509077,27,11,7,,,,,
410,2e68e68b4,0.5852489049985584,0.5815498753395619,-0.5650517336408485,29,11,11,Sukajadi,2.0,3.0,48.4015984015984,21.0
411,2e698b944,0.9827218329635348,0.163140353531482,0.08742439056930129,27,11,1,Pejuang,2.0,3.0,55.762081784386616,44.0
412,2e6984df4,0.9440910755611409,0.3294826835012284,0.01154133088674823,27,11,14,,,,,
413,2e6992d04,0.9931383444146864,0.10810963125885317,-0.04459300934373914,27,11,17,,,,,
414,2e698a5cc,0.979821178369359,0.15375580244681927,0.12770908985978768,23,11,18,,,,,
